member_id,age_band,region,plan_type,join_date,digital_affinity_score,device_type,baseline_propensity,treatment_eligible,impressions_post8w,reward_adopted,spotify_user_latent,adopt_week_id
7555,25-34,Free State,Plus,2025-07-20,55,Mixed,1.157,1,4,0,0,
7556,45-54,KwaZulu-Natal,Essential,2025-05-21,65,Mixed,0.09,0,25,0,1,
7557,45-54,KwaZulu-Natal,Essential,2024-03-06,45,Mixed,-0.701,0,2,0,1,
7558,35-44,Gauteng,Plus,2023-11-12,79,Mixed,1.715,0,15,0,1,
7559,18-24,Free State,Executive,2023-12-16,50,Wearable,-0.086,1,6,1,0,25.0
7560,25-34,Western Cape,Classic,2023-05-24,81,Mixed,0.247,0,0,0,0,
7561,35-44,KwaZulu-Natal,Classic,2025-12-03,25,GymScanner,-0.461,0,0,0,1,
7562,35-44,Gauteng,Essential,2025-08-07,49,Mixed,-1.404,1,11,0,1,
7563,25-34,KwaZulu-Natal,Essential,2020-08-05,53,Mixed,0.029,0,10,0,1,
7564,25-34,Western Cape,Plus,2025-07-26,53,Mixed,0.584,1,6,1,0,26.0
7565,25-34,Gauteng,Classic,2021-10-10,39,GymScanner,0.576,0,3,0,1,
7566,35-44,Western Cape,Essential,2025-01-04,62,Mixed,0.948,0,0,0,0,
7567,55-64,Western Cape,Essential,2024-07-08,28,Mixed,0.519,0,6,0,0,
7568,18-24,Limpopo,Classic,2023-08-15,7,GymScanner,-0.837,1,0,0,1,
7569,25-34,North West,Essential,2023-11-01,46,Phone,-0.369,0,15,0,0,
7570,25-34,Gauteng,Plus,2020-11-22,74,Wearable,0.893,0,11,0,1,
7571,25-34,Free State,Classic,2020-06-24,39,GymScanner,0.09,0,11,0,0,
7572,25-34,North West,Essential,2022-09-04,39,Wearable,1.168,1,11,1,1,25.0
7573,45-54,Limpopo,Essential,2021-02-20,58,Wearable,0.382,0,0,0,0,
7574,45-54,KwaZulu-Natal,Essential,2025-07-27,59,GymScanner,0.543,0,5,0,0,
7575,35-44,Gauteng,Essential,2023-10-08,64,Wearable,0.382,0,0,0,1,
7576,45-54,Free State,Classic,2022-07-14,16,Wearable,0.966,1,13,0,0,
7577,35-44,Gauteng,Classic,2022-01-02,41,Mixed,-1.546,1,19,1,1,26.0
7578,35-44,KwaZulu-Natal,Essential,2021-03-08,68,Wearable,1.465,0,24,0,1,
7579,65+,KwaZulu-Natal,Essential,2023-01-02,65,Wearable,-0.81,1,10,0,1,
7580,25-34,KwaZulu-Natal,Essential,2020-12-16,37,Mixed,-0.427,0,9,0,1,
7581,25-34,Limpopo,Essential,2023-12-27,23,GymScanner,-1.115,0,9,0,0,
7582,35-44,Gauteng,Classic,2022-04-26,53,Wearable,0.734,1,0,1,1,25.0
7583,35-44,Mpumalanga,Essential,2021-04-15,78,Phone,-0.288,1,0,1,0,25.0
7584,25-34,Gauteng,Essential,2021-06-10,47,Mixed,-0.076,0,1,0,1,
7585,25-34,Eastern Cape,Essential,2024-01-21,33,Phone,-0.469,1,0,0,0,
7586,35-44,Limpopo,Classic,2024-05-16,65,GymScanner,-0.173,0,5,0,0,
7587,35-44,North West,Essential,2021-05-04,53,Mixed,-0.286,1,4,0,0,
7588,45-54,Western Cape,Essential,2025-10-03,27,Phone,-0.369,1,0,0,0,
7589,35-44,Limpopo,Essential,2023-10-28,61,Phone,-0.93,0,2,0,1,
7590,18-24,Northern Cape,Classic,2020-02-15,82,Phone,-1.4,1,21,1,1,25.0
7591,55-64,North West,Plus,2020-07-02,68,Phone,1.676,0,1,0,0,
7592,25-34,Gauteng,Classic,2023-10-31,20,Wearable,0.562,0,11,0,1,
7593,35-44,Mpumalanga,Essential,2025-10-26,54,Mixed,1.478,0,0,0,1,
7594,25-34,Western Cape,Plus,2023-10-25,39,Mixed,1.954,1,14,0,1,
7595,35-44,Gauteng,Essential,2023-02-23,61,Mixed,0.504,1,0,0,0,
7596,25-34,Gauteng,Essential,2025-04-20,48,Phone,0.487,0,13,0,1,
7597,45-54,Western Cape,Plus,2021-12-22,52,Mixed,-1.859,0,10,0,1,
7598,25-34,KwaZulu-Natal,Plus,2025-01-09,26,Phone,-0.925,0,8,0,1,
7599,55-64,Limpopo,Classic,2022-12-26,45,Wearable,-0.332,1,30,0,0,
7600,25-34,Gauteng,Essential,2021-04-15,43,Wearable,1.903,0,4,0,0,
7601,18-24,Eastern Cape,Plus,2022-09-28,88,Phone,1.094,1,23,1,0,25.0
7602,45-54,Limpopo,Essential,2023-03-01,60,Phone,-1.13,1,5,0,1,
7603,18-24,North West,Essential,2025-02-04,80,Wearable,-0.809,0,5,0,0,
7604,25-34,Gauteng,Plus,2020-12-11,34,Wearable,2.36,1,0,1,1,25.0
7605,25-34,Eastern Cape,Classic,2020-06-06,80,Phone,1.489,1,26,0,1,
7606,25-34,Western Cape,Classic,2023-01-05,22,Wearable,-0.037,1,5,0,1,
7607,25-34,Gauteng,Classic,2021-03-09,35,Phone,1.139,1,9,1,1,26.0
7608,18-24,KwaZulu-Natal,Essential,2024-07-25,29,Wearable,-0.045,0,8,0,1,
7609,55-64,KwaZulu-Natal,Classic,2021-11-05,57,Mixed,-1.062,1,0,0,0,
7610,25-34,Eastern Cape,Plus,2022-07-23,46,GymScanner,-0.375,1,22,1,0,26.0
7611,25-34,Gauteng,Executive,2021-06-30,21,Phone,0.043,1,0,1,0,26.0
7612,25-34,Mpumalanga,Essential,2022-09-24,44,Phone,-0.414,0,7,0,1,
7613,45-54,Free State,Executive,2025-02-05,29,Wearable,-0.244,0,0,0,0,
7614,25-34,Eastern Cape,Classic,2020-06-23,4,GymScanner,-1.879,0,0,0,0,
7615,45-54,Western Cape,Essential,2024-12-16,17,Phone,-0.196,1,0,0,0,
7616,35-44,Gauteng,Plus,2023-10-06,68,Wearable,0.604,1,17,0,1,
7617,55-64,Free State,Classic,2020-05-03,71,GymScanner,0.648,1,8,0,0,
7618,35-44,Western Cape,Essential,2025-08-22,57,Wearable,0.655,1,13,1,0,26.0
7619,45-54,Western Cape,Classic,2020-02-22,49,Wearable,0.302,1,1,0,0,
7620,45-54,KwaZulu-Natal,Essential,2021-07-28,66,Wearable,0.268,1,12,0,1,
7621,18-24,Gauteng,Classic,2025-02-17,51,Wearable,0.141,1,0,0,1,
7622,55-64,Eastern Cape,Essential,2020-04-21,58,Wearable,0.349,1,10,0,0,
7623,18-24,Free State,Essential,2022-06-12,55,Mixed,-1.654,1,19,1,1,25.0
7624,18-24,Free State,Classic,2025-03-17,83,Mixed,2.163,1,21,0,0,
7625,35-44,Free State,Essential,2024-01-22,30,Mixed,0.845,1,0,0,0,
7626,25-34,Gauteng,Classic,2020-06-18,91,Wearable,-0.326,1,20,1,0,25.0
7627,55-64,Gauteng,Classic,2024-12-17,61,Phone,-0.747,1,0,1,1,26.0
7628,25-34,Western Cape,Essential,2024-12-14,18,Wearable,0.812,1,7,0,0,
7629,18-24,Free State,Plus,2020-09-02,48,Wearable,1.584,0,0,0,1,
7630,25-34,Mpumalanga,Classic,2021-12-30,59,Wearable,0.955,0,19,0,0,
7631,25-34,North West,Classic,2020-09-17,37,Wearable,0.472,0,14,0,1,
7632,35-44,Gauteng,Essential,2025-09-27,43,Wearable,0.69,1,6,1,0,25.0
7633,25-34,Western Cape,Essential,2023-08-09,26,Wearable,-0.953,0,9,0,1,
7634,25-34,Western Cape,Classic,2024-06-07,82,Wearable,0.447,1,10,1,1,25.0
7635,45-54,Northern Cape,Classic,2022-08-28,66,Mixed,-0.081,0,10,0,1,
7636,35-44,Western Cape,Plus,2025-10-28,44,Wearable,0.139,1,4,0,0,
7637,35-44,Limpopo,Classic,2022-10-05,44,Phone,-0.499,0,0,0,1,
7638,55-64,Western Cape,Essential,2023-10-29,54,Wearable,-1.087,1,0,1,1,25.0
7639,55-64,North West,Classic,2023-04-20,16,Mixed,-1.99,1,0,0,0,
7640,25-34,Gauteng,Essential,2024-12-25,71,Wearable,1.618,1,11,1,1,25.0
7641,35-44,Western Cape,Plus,2020-08-24,88,Wearable,2.363,0,7,0,0,
7642,35-44,Gauteng,Classic,2020-11-22,47,Mixed,0.613,0,1,0,0,
7643,25-34,Western Cape,Executive,2022-04-26,47,Phone,0.381,1,11,0,0,
7644,35-44,KwaZulu-Natal,Essential,2021-03-29,37,Phone,1.598,0,10,0,0,
7645,25-34,Free State,Essential,2021-07-13,34,GymScanner,0.48,1,31,0,0,
7646,55-64,Gauteng,Essential,2023-09-23,84,Wearable,-0.976,1,7,1,1,25.0
7647,35-44,Western Cape,Plus,2023-05-02,66,Mixed,0.331,0,12,0,0,
7648,25-34,Gauteng,Classic,2024-06-25,62,Mixed,0.166,1,3,1,1,26.0
7649,25-34,Gauteng,Classic,2023-10-23,58,Phone,-0.679,0,15,0,0,
7650,25-34,Gauteng,Plus,2023-05-24,25,Mixed,-1.366,1,0,0,1,
7651,35-44,North West,Essential,2024-03-01,51,Mixed,1.411,0,16,0,0,
7652,25-34,KwaZulu-Natal,Executive,2022-10-05,98,Wearable,1.442,0,18,0,1,
7653,35-44,Limpopo,Essential,2020-06-17,59,Wearable,1.522,1,0,0,1,
7654,35-44,North West,Plus,2023-11-26,78,Phone,1.233,0,11,0,0,
7655,25-34,Western Cape,Essential,2024-01-18,45,Phone,-0.537,0,17,0,0,
7656,45-54,KwaZulu-Natal,Classic,2025-11-16,16,Wearable,0.39,1,10,0,0,
7657,45-54,Limpopo,Classic,2024-10-13,67,Mixed,-1.482,1,0,0,1,
7658,25-34,North West,Essential,2020-08-23,31,GymScanner,0.404,0,0,0,1,
7659,35-44,Eastern Cape,Plus,2024-11-06,18,Phone,-0.919,0,9,0,1,
7660,35-44,Limpopo,Essential,2021-06-20,27,Phone,0.474,1,0,0,1,
7661,25-34,KwaZulu-Natal,Executive,2024-10-12,30,Wearable,1.538,0,15,0,0,
7662,45-54,KwaZulu-Natal,Plus,2023-12-23,77,Wearable,0.254,0,18,0,1,
7663,45-54,KwaZulu-Natal,Plus,2021-08-17,38,Phone,-0.96,1,0,0,0,
7664,35-44,Western Cape,Essential,2024-04-03,38,Mixed,-0.723,0,3,0,0,
7665,45-54,Gauteng,Executive,2021-12-23,63,Phone,-0.776,0,14,0,1,
7666,25-34,North West,Plus,2022-03-18,32,Mixed,0.86,1,6,0,0,
7667,35-44,Mpumalanga,Classic,2025-12-28,60,Mixed,-0.104,0,0,0,1,
7668,35-44,Gauteng,Essential,2022-09-24,52,Wearable,0.101,0,10,0,0,
7669,18-24,Eastern Cape,Classic,2022-03-22,55,Mixed,0.29,1,10,0,1,
7670,25-34,Gauteng,Essential,2023-02-19,77,Mixed,1.239,0,9,0,1,
7671,45-54,Gauteng,Plus,2022-08-16,74,Phone,1.366,0,0,0,1,
7672,25-34,Gauteng,Essential,2021-05-15,80,GymScanner,-0.26,1,9,1,0,25.0
7673,35-44,Eastern Cape,Plus,2020-07-08,71,Mixed,0.781,0,14,0,0,
7674,25-34,KwaZulu-Natal,Essential,2025-09-19,64,Mixed,0.534,1,19,0,0,
7675,35-44,Eastern Cape,Essential,2020-12-05,40,Wearable,0.329,0,12,0,0,
7676,18-24,KwaZulu-Natal,Essential,2022-09-16,60,Wearable,-0.705,0,3,0,1,
7677,45-54,KwaZulu-Natal,Executive,2020-10-28,46,Wearable,-1.02,0,11,0,0,
7678,55-64,Limpopo,Classic,2024-04-29,22,GymScanner,0.12,0,24,0,1,
7679,35-44,Limpopo,Classic,2021-04-07,75,Wearable,2.816,0,2,0,0,
7680,35-44,Mpumalanga,Classic,2021-12-07,46,Wearable,2.381,0,11,0,0,
7681,45-54,Western Cape,Classic,2020-11-02,70,Phone,-0.354,1,9,1,0,25.0
7682,35-44,Gauteng,Plus,2021-07-27,58,GymScanner,-0.245,1,2,0,1,
7683,25-34,Gauteng,Essential,2025-09-22,29,Mixed,1.263,0,1,0,0,
7684,35-44,KwaZulu-Natal,Plus,2025-07-04,42,Phone,0.276,1,0,1,1,26.0
7685,25-34,Free State,Classic,2020-06-29,31,Mixed,0.272,1,0,0,1,
7686,25-34,Limpopo,Classic,2022-04-06,37,GymScanner,0.483,0,24,0,0,
7687,35-44,KwaZulu-Natal,Classic,2021-11-26,55,Mixed,0.361,0,7,0,0,
7688,25-34,Eastern Cape,Essential,2023-08-28,39,Phone,-0.871,0,7,0,1,
7689,55-64,KwaZulu-Natal,Executive,2022-07-25,36,Phone,0.467,1,0,1,1,26.0
7690,35-44,North West,Classic,2024-07-25,49,Phone,0.908,0,5,0,0,
7691,45-54,Gauteng,Essential,2021-03-29,42,Wearable,-1.119,1,0,0,0,
7692,18-24,KwaZulu-Natal,Essential,2020-11-19,40,Wearable,-0.972,1,0,0,1,
7693,55-64,KwaZulu-Natal,Plus,2023-05-19,43,Mixed,0.779,0,24,0,0,
7694,45-54,Eastern Cape,Classic,2025-02-06,73,Wearable,-0.097,0,13,0,1,
7695,25-34,Western Cape,Essential,2020-02-28,70,Phone,1.497,0,4,0,1,
7696,35-44,KwaZulu-Natal,Plus,2023-09-05,58,GymScanner,-1.153,0,29,0,0,
7697,35-44,Gauteng,Plus,2022-01-04,19,Mixed,0.039,1,3,0,0,
7698,25-34,Gauteng,Classic,2021-11-28,51,Mixed,0.839,1,0,0,1,
7699,25-34,Gauteng,Essential,2023-02-08,47,Wearable,-0.312,1,0,0,1,
7700,35-44,Limpopo,Essential,2021-04-18,67,Mixed,0.525,0,4,0,0,
7701,18-24,Gauteng,Classic,2024-01-23,41,Wearable,-0.464,0,6,0,1,
7702,45-54,Mpumalanga,Classic,2022-10-31,92,Mixed,0.692,1,2,0,1,
7703,55-64,Limpopo,Classic,2025-12-28,53,Phone,1.533,1,14,0,0,
7704,45-54,Western Cape,Essential,2025-01-27,87,Mixed,1.158,1,8,0,1,
7705,25-34,Gauteng,Essential,2024-06-26,42,Phone,0.302,1,0,1,0,26.0
7706,25-34,Gauteng,Essential,2024-08-26,83,Mixed,1.927,0,0,0,1,
7707,25-34,Gauteng,Essential,2021-11-02,38,Wearable,1.579,1,11,1,1,26.0
7708,55-64,Mpumalanga,Classic,2024-05-11,32,Phone,-0.267,0,3,0,1,
7709,18-24,North West,Essential,2022-05-12,81,Wearable,0.392,0,0,0,0,
7710,25-34,Eastern Cape,Essential,2022-01-19,45,Phone,1.058,1,8,0,0,
7711,35-44,Mpumalanga,Essential,2024-08-22,57,Mixed,-2.016,1,0,0,0,
7712,35-44,North West,Classic,2023-03-14,32,Phone,1.137,1,7,0,0,
7713,25-34,Gauteng,Plus,2020-06-24,59,Mixed,0.784,1,18,0,0,
7714,35-44,Free State,Classic,2022-05-16,91,Mixed,0.079,0,8,0,1,
7715,25-34,KwaZulu-Natal,Classic,2022-09-23,34,Wearable,0.492,1,1,0,0,
7716,35-44,KwaZulu-Natal,Executive,2022-07-21,54,Wearable,-0.647,0,5,0,1,
7717,35-44,KwaZulu-Natal,Plus,2022-01-13,45,Phone,0.371,1,10,0,0,
7718,25-34,North West,Executive,2022-01-24,39,Wearable,0.951,1,3,0,1,
7719,45-54,Western Cape,Executive,2024-06-16,55,Mixed,1.415,0,7,0,0,
7720,35-44,KwaZulu-Natal,Executive,2021-11-09,72,Mixed,-0.399,1,14,1,1,25.0
7721,35-44,Gauteng,Executive,2021-01-21,78,Phone,2.64,1,0,0,1,
7722,55-64,Gauteng,Classic,2021-04-30,67,Wearable,0.014,1,0,1,1,25.0
7723,55-64,Northern Cape,Classic,2025-03-20,48,GymScanner,-0.764,1,4,0,0,
7724,18-24,Gauteng,Essential,2022-03-02,43,Phone,0.571,1,17,0,1,
7725,25-34,Limpopo,Plus,2022-05-16,36,GymScanner,-0.706,0,4,0,0,
7726,55-64,Eastern Cape,Classic,2020-08-17,30,Mixed,0.03,1,6,1,1,26.0
7727,18-24,Gauteng,Classic,2024-05-09,38,Phone,1.156,1,0,0,1,
7728,18-24,Eastern Cape,Classic,2023-12-20,43,Phone,-0.387,1,10,0,0,
7729,45-54,Gauteng,Essential,2025-03-17,67,Mixed,-0.033,0,6,0,0,
7730,65+,KwaZulu-Natal,Plus,2025-04-24,57,GymScanner,-0.564,1,6,1,1,25.0
7731,18-24,Eastern Cape,Classic,2020-08-25,70,Mixed,0.675,1,9,0,0,
7732,55-64,Gauteng,Essential,2024-01-22,31,Wearable,0.632,0,15,0,0,
7733,25-34,North West,Classic,2025-02-22,52,Mixed,0.677,0,0,0,0,
7734,55-64,KwaZulu-Natal,Essential,2024-05-04,92,GymScanner,1.217,0,14,0,1,
7735,25-34,Gauteng,Plus,2025-07-17,32,GymScanner,-0.272,0,8,0,0,
7736,35-44,Gauteng,Essential,2025-09-09,100,Wearable,1.387,0,21,0,0,
7737,25-34,Eastern Cape,Classic,2020-09-19,49,Mixed,-0.519,0,0,0,1,
7738,25-34,Gauteng,Classic,2025-04-05,51,Mixed,0.758,0,20,0,0,
7739,55-64,KwaZulu-Natal,Plus,2021-03-16,81,Phone,-0.661,0,5,0,1,
7740,35-44,Free State,Plus,2023-06-10,66,Phone,-1.479,1,20,0,1,
7741,25-34,Eastern Cape,Executive,2023-09-21,45,Mixed,0.391,1,9,0,1,
7742,35-44,Gauteng,Essential,2024-12-02,41,Wearable,-0.241,1,1,0,1,
7743,25-34,Western Cape,Executive,2023-08-29,57,Wearable,0.241,1,11,0,0,
7744,45-54,Gauteng,Classic,2022-01-08,53,Phone,-0.676,0,12,0,1,
7745,55-64,Limpopo,Classic,2020-06-21,52,Mixed,-1.303,1,9,0,0,
7746,35-44,KwaZulu-Natal,Essential,2024-08-02,36,Wearable,0.029,1,0,0,0,
7747,35-44,Gauteng,Classic,2023-03-02,0,Wearable,-2.432,0,0,0,0,
7748,45-54,Limpopo,Essential,2023-06-29,37,Wearable,0.61,1,0,0,0,
7749,25-34,KwaZulu-Natal,Plus,2024-03-17,72,Mixed,1.35,0,21,0,1,
7750,45-54,KwaZulu-Natal,Executive,2023-07-16,64,Wearable,-0.002,1,5,0,0,
7751,45-54,Eastern Cape,Essential,2025-04-09,40,Wearable,0.592,1,0,0,1,
7752,35-44,KwaZulu-Natal,Classic,2024-04-29,10,Wearable,0.077,1,0,0,0,
7753,18-24,Western Cape,Essential,2021-12-16,72,Wearable,0.914,0,10,0,1,
7754,35-44,Western Cape,Executive,2022-07-01,69,Phone,1.21,0,18,0,0,
7755,45-54,North West,Essential,2021-04-28,20,Phone,0.241,1,3,0,0,
7756,45-54,Mpumalanga,Plus,2023-05-24,84,Mixed,-0.493,1,18,0,0,
7757,18-24,Eastern Cape,Classic,2022-04-20,48,Wearable,0.67,1,9,0,1,
7758,35-44,Eastern Cape,Essential,2020-04-28,33,Mixed,-0.952,0,0,0,1,
7759,55-64,Gauteng,Classic,2023-06-17,67,Mixed,-0.14,1,11,1,0,25.0
7760,35-44,Gauteng,Plus,2025-01-25,79,Wearable,0.824,1,0,0,0,
7761,35-44,Limpopo,Classic,2022-11-16,45,Mixed,-0.02,1,5,0,1,
7762,18-24,Mpumalanga,Classic,2020-11-18,37,Mixed,1.149,0,25,0,1,
7763,25-34,KwaZulu-Natal,Essential,2024-08-09,39,Phone,1.489,1,4,0,0,
7764,65+,KwaZulu-Natal,Essential,2020-04-09,47,Wearable,-2.139,0,0,0,0,
7765,45-54,Gauteng,Plus,2023-11-06,47,Wearable,-0.267,1,3,0,0,
7766,45-54,Eastern Cape,Classic,2025-07-05,66,Mixed,-0.277,0,9,0,0,
7767,25-34,KwaZulu-Natal,Classic,2025-12-22,53,Phone,1.184,0,0,0,0,
7768,25-34,KwaZulu-Natal,Essential,2024-11-22,81,Wearable,1.018,1,0,0,0,
7769,25-34,Western Cape,Essential,2025-06-22,55,GymScanner,1.692,0,25,0,0,
7770,25-34,Mpumalanga,Executive,2021-09-09,77,Phone,0.581,1,22,1,1,26.0
7771,45-54,Mpumalanga,Essential,2025-04-10,59,Phone,-0.284,1,12,0,0,
7772,25-34,Gauteng,Plus,2022-05-19,56,Wearable,1.158,0,15,0,1,
7773,35-44,Eastern Cape,Classic,2021-08-15,47,Phone,1.188,0,7,0,1,
7774,35-44,KwaZulu-Natal,Essential,2020-12-21,37,Mixed,-1.302,1,0,0,0,
7775,35-44,Eastern Cape,Executive,2022-10-17,32,Phone,1.203,0,6,0,1,
7776,65+,KwaZulu-Natal,Classic,2025-01-29,24,Mixed,-0.555,1,1,0,0,
7777,35-44,Eastern Cape,Essential,2021-05-13,21,GymScanner,-0.153,1,3,0,1,
7778,45-54,Gauteng,Essential,2020-10-20,77,Mixed,1.96,0,29,0,0,
7779,35-44,Gauteng,Essential,2025-02-20,28,Phone,1.072,0,6,0,0,
7780,65+,Eastern Cape,Classic,2024-09-06,36,Wearable,0.341,0,14,0,0,
7781,45-54,Western Cape,Plus,2024-12-20,64,Mixed,-0.575,0,7,0,1,
7782,45-54,Gauteng,Essential,2025-03-28,49,Wearable,0.58,1,6,0,0,
7783,25-34,Gauteng,Classic,2020-10-31,61,GymScanner,-0.783,1,22,1,0,25.0
7784,35-44,KwaZulu-Natal,Plus,2024-09-23,10,Mixed,1.958,1,11,0,0,
7785,35-44,Gauteng,Essential,2021-06-14,0,Phone,0.898,0,3,0,1,
7786,18-24,Gauteng,Classic,2020-12-12,50,Phone,0.528,1,6,0,0,
7787,25-34,Gauteng,Essential,2022-12-03,53,Mixed,-0.249,1,6,0,1,
7788,25-34,Western Cape,Essential,2024-07-21,28,Wearable,-0.879,0,10,0,0,
7789,25-34,KwaZulu-Natal,Plus,2022-08-29,77,GymScanner,1.789,0,22,0,1,
7790,25-34,Mpumalanga,Plus,2024-02-07,40,Mixed,-2.197,0,11,0,0,
7791,25-34,KwaZulu-Natal,Essential,2024-01-17,59,Phone,0.438,1,32,0,0,
7792,45-54,Gauteng,Plus,2020-05-08,60,Phone,0.788,0,0,0,0,
7793,18-24,Gauteng,Essential,2022-11-26,84,Phone,0.26,0,20,0,1,
7794,35-44,Eastern Cape,Plus,2022-08-14,52,Mixed,0.813,1,4,0,1,
7795,35-44,North West,Executive,2022-07-23,21,Mixed,-0.471,0,1,0,1,
7796,55-64,Eastern Cape,Essential,2023-07-26,34,Phone,-0.576,0,1,0,1,
7797,45-54,Gauteng,Classic,2021-03-25,78,Mixed,0.04,1,4,1,1,26.0
7798,25-34,Limpopo,Essential,2025-10-04,16,Wearable,0.133,1,15,1,1,26.0
7799,45-54,Free State,Classic,2024-07-16,70,Phone,2.022,0,17,0,1,
7800,45-54,KwaZulu-Natal,Plus,2020-05-14,80,Mixed,0.874,0,3,0,0,
7801,25-34,Gauteng,Classic,2021-10-29,38,Mixed,0.848,0,1,0,0,
7802,25-34,Limpopo,Plus,2023-02-26,56,GymScanner,-0.961,0,7,0,0,
7803,25-34,Mpumalanga,Essential,2024-08-26,69,Mixed,-0.549,0,17,0,1,
7804,45-54,Eastern Cape,Plus,2020-03-22,61,Phone,0.212,1,0,0,1,
7805,45-54,Western Cape,Classic,2022-03-20,0,GymScanner,-3.0,1,5,0,1,
7806,65+,Gauteng,Plus,2021-12-11,59,GymScanner,-0.749,0,8,0,0,
7807,45-54,Mpumalanga,Classic,2023-06-22,47,Mixed,1.697,0,10,0,0,
7808,55-64,Limpopo,Executive,2020-06-19,45,Phone,-0.455,0,3,0,1,
7809,25-34,Western Cape,Classic,2025-04-20,46,Mixed,-0.439,1,20,1,1,25.0
7810,45-54,Gauteng,Plus,2020-08-29,60,Mixed,0.598,0,5,0,1,
7811,18-24,Western Cape,Essential,2024-03-12,28,Wearable,0.101,0,10,0,1,
7812,45-54,KwaZulu-Natal,Executive,2022-01-30,34,Mixed,-1.542,0,2,0,1,
7813,25-34,Limpopo,Essential,2025-10-13,39,Wearable,-0.076,0,10,0,0,
7814,25-34,Gauteng,Plus,2025-06-20,63,Wearable,0.886,1,8,1,0,26.0
7815,35-44,KwaZulu-Natal,Essential,2021-07-03,66,Mixed,-0.266,0,9,0,1,
7816,55-64,Western Cape,Classic,2025-08-12,47,Wearable,0.887,1,11,0,0,
7817,35-44,Eastern Cape,Plus,2022-02-13,38,Phone,-0.287,1,4,0,1,
7818,55-64,Gauteng,Essential,2023-06-27,32,Mixed,0.322,1,0,0,0,
7819,45-54,Western Cape,Classic,2025-02-08,44,Mixed,1.554,1,19,0,0,
7820,25-34,Eastern Cape,Essential,2025-09-19,65,Wearable,-0.301,0,9,0,1,
7821,18-24,Limpopo,Classic,2025-02-06,20,Wearable,0.198,0,11,0,1,
7822,25-34,Gauteng,Classic,2022-11-22,30,Mixed,0.818,1,10,0,1,
7823,55-64,Gauteng,Classic,2023-02-18,22,Wearable,0.149,0,0,0,0,
7824,25-34,KwaZulu-Natal,Classic,2025-09-08,75,Mixed,-0.216,0,0,0,0,
7825,25-34,Gauteng,Classic,2025-09-03,50,Wearable,1.074,1,0,0,1,
7826,35-44,Mpumalanga,Classic,2025-04-25,20,Phone,-0.624,0,9,0,0,
7827,18-24,North West,Classic,2021-11-09,76,Wearable,-0.166,0,15,0,1,
7828,45-54,North West,Essential,2020-04-11,91,Phone,-0.485,0,20,0,1,
7829,35-44,North West,Plus,2022-09-29,6,Mixed,-1.185,0,2,0,0,
7830,55-64,Gauteng,Plus,2022-12-15,68,Phone,-1.88,1,0,0,0,
7831,45-54,Gauteng,Essential,2025-09-07,88,Wearable,-0.475,0,25,0,1,
7832,25-34,Gauteng,Classic,2024-03-03,89,Wearable,1.241,1,13,0,1,
7833,65+,Free State,Classic,2021-05-20,44,GymScanner,-0.264,0,15,0,1,
7834,65+,North West,Essential,2021-12-21,37,Phone,-0.978,0,22,0,0,
7835,55-64,North West,Essential,2022-11-25,59,Phone,-0.835,1,0,0,0,
7836,65+,Gauteng,Classic,2021-04-06,61,Phone,0.176,0,2,0,0,
7837,55-64,Western Cape,Plus,2021-01-16,24,Mixed,0.147,1,0,0,1,
7838,25-34,KwaZulu-Natal,Essential,2024-07-16,78,Phone,1.129,0,0,0,1,
7839,25-34,Northern Cape,Classic,2025-01-27,38,Phone,0.957,0,13,0,0,
7840,55-64,Western Cape,Plus,2020-05-01,59,Wearable,-0.225,0,11,0,0,
7841,55-64,Gauteng,Plus,2024-09-10,33,Mixed,0.113,1,9,0,0,
7842,45-54,KwaZulu-Natal,Classic,2020-10-03,57,GymScanner,-1.628,0,10,0,1,
7843,45-54,Gauteng,Plus,2021-08-02,59,GymScanner,-0.004,0,10,0,0,
7844,25-34,Western Cape,Plus,2024-08-28,51,GymScanner,-0.007,0,16,0,0,
7845,25-34,Gauteng,Executive,2020-05-26,65,Mixed,-0.756,1,15,1,1,26.0
7846,45-54,KwaZulu-Natal,Classic,2022-03-28,38,Phone,-0.418,0,0,0,1,
7847,45-54,Gauteng,Essential,2021-03-20,58,GymScanner,-0.405,0,0,0,0,
7848,55-64,Gauteng,Essential,2020-07-20,84,Wearable,0.569,1,30,0,0,
7849,65+,Mpumalanga,Essential,2023-12-15,42,Mixed,-2.273,0,12,0,0,
7850,45-54,Eastern Cape,Classic,2024-08-16,76,Phone,0.531,1,8,1,1,25.0
7851,25-34,KwaZulu-Natal,Essential,2021-11-14,16,Wearable,0.455,1,13,0,0,
7852,35-44,KwaZulu-Natal,Plus,2024-01-18,63,Phone,-0.452,1,12,1,0,26.0
7853,18-24,Western Cape,Essential,2024-10-28,70,Mixed,1.718,1,14,1,0,26.0
7854,55-64,KwaZulu-Natal,Classic,2024-10-20,32,Wearable,-1.64,0,14,0,0,
7855,18-24,Western Cape,Essential,2021-06-23,11,GymScanner,-0.143,0,7,0,0,
7856,18-24,Free State,Classic,2021-03-12,35,Wearable,-0.472,1,0,0,1,
7857,18-24,Gauteng,Essential,2023-06-28,25,Mixed,-0.52,0,0,0,0,
7858,45-54,Gauteng,Essential,2025-02-15,29,Wearable,1.484,1,13,0,0,
7859,25-34,Gauteng,Essential,2022-12-21,48,Wearable,0.232,1,0,0,0,
